x, y
0.0314505127328,0.00149951886855
0.808452484041,0.437049363693
0.280379383432,0.260052614495
0.344298013325,0.552280054009
0.491392388739,0.458149753849
0.429204320393,0.255516425698
0.133443292964,0.3881699178
0.569385220902,0.645369192181
0.990636471069,0.527302846913
0.191759283084,0.940860857832
0.292584536678,0.871540423096
0.927967703961,0.0672113669496
0.0460526432424,0.162950715295
0.29313696883,0.96805226191
0.663477970778,0.816612481637
0.983404536556,0.58385545025
0.534124148878,0.0981639049756
0.444132072227,0.00399212162887
0.473651695711,0.670504048779
0.374001714389,0.475082441135
0.767659170716,0.204392961081
0.368619761905,0.973110098446
0.160844440872,0.483458592738
0.717283419287,0.852578979128
0.287290160257,0.177597445321
0.486908396088,0.120849416328
0.20970475901,0.193014685996
0.58649510683,0.188574017059
0.370200368116,0.381964809587
0.573504528026,0.452961595429
0.0590959714774,0.325586900111
0.699255063269,0.734776959774
0.131323849489,0.213122523161
0.171523444224,0.317884912203
0.15519848462,0.212843721572
0.786186443855,0.00514833135488
0.817666376351,0.0022035681178
0.132689852884,0.572146014251
0.194256724079,0.966891469062
0.661129933627,0.0839427204461
0.249188600206,0.835275284166
0.775454115598,0.822670091578
0.748607896622,0.0774402498935
0.105098952489,0.756418644578
0.0826213133428,0.819269103178
0.100346530825,0.750884175534
0.935094784307,0.685398146043
0.629581854157,0.429112013942
0.03551969354,0.552400455734
0.171740924105,0.396572995069
0.211694995829,0.104177529444
0.330340354002,0.107769874548
0.370066031782,0.306980051342
0.422935877271,0.801398800284
0.73770005247,0.998326781127
0.748134842478,0.450504853999
0.59452764329,0.120994673192
0.0819743467994,0.449856386359
0.418240655156,0.515551184021
0.963054707626,0.828258565281
0.865829521575,0.478616782026
0.112113723961,0.522062617795
0.652241142282,0.0492577269516
0.455429337117,0.463106789591
0.845113588458,0.9738947827
0.119070926687,0.741613195079
0.00913995260217,0.283946158136
0.186106283117,0.0995636800564
0.754392168244,0.879271927679
0.71003256326,0.474759388186
0.999450951582,0.758605634735
0.718146554547,0.613778702534
0.513021035488,0.139662209831
0.220687664477,0.940998297646
0.294626564063,0.446032415541
0.414293940086,0.586850613013
0.103082394317,0.0248828125906
0.317139168065,0.812133190309
0.0402471189615,0.889425618412
0.6521287591,0.17113458018
0.256446733293,0.831132530985
0.78892710349,0.940214122614
0.281021385802,0.596689163113
0.970771902618,0.806148480262
